_id,text
1613068551404806147,"[""career"",""club"",""cult"",""hero"",""joins"",""sixth"",""star"",""teams"",""utd""]"
1613068616240349184,"[""age"",""constantine"",""dies"",""godfather"",""greece"",""king"",""prince"",""williams""]"
1613068818137350147,"[""butterfly"",""charity"",""convinced"",""emotional"",""parker"",""tom"",""trek"",""visited""]"
1613068837884239873,"[""acceptance"",""came"",""dahmer"",""evan"",""globes"",""golden"",""good"",""hoped"",""jeffrey"",""peters"",""role"",""speech""]"
1613068857454772225,"[""big"",""called"",""claims"",""distanced"",""event"",""itv"",""joked"",""lid"",""lifting"",""new"",""news"",""one"",""party"",""partygate"",""podcast"",""released"",""right"",""series"",""story"",""uncovered"",""unsocially"",""untold"",""week""]"
1613068894050172930,"[""bangladesh"",""cost"",""less"",""next"",""owner"",""paid"",""production"",""suppliers"",""zaras""]"
1613068896851955712,"[""360"",""donations"",""eco"",""funder"",""oil"",""return"",""starmer"",""stop"",""urged""]"
1613069314050998276,"[""hear"",""heating"",""households"",""oil"",""plan"",""run"",""rural"",""vegetable""]"
1613069520150618112,"[""boilers"",""britons"",""considered"",""half"",""new"",""poll""]"
1613069566384414721,"[""apple"",""boe"",""factories"",""new"",""plans"",""supplier"",""vietnam""]"
1613069573044977666,"[""#LFC"",""boss"",""carabao"",""claim"",""controversy"",""cup"",""harder"",""julen"",""liverpool"",""lopetegui"",""makes"",""wolves""]"
1613069897830998016,"[""areas"",""blustery"",""gales"",""heavy"",""later"",""morning"",""scotland"",""showers"",""simon"",""spells"",""sunny"",""turn"",""weather"",""western"",""widespread""]"
1613069975593385984,"[""#BristolCity"",""bentley"",""city"",""dan"",""emerged"",""goalkeeper"",""morning"",""search"",""stoke"",""target"",""transfer""]"
1613069982631591936,"[""address"",""issues"",""nis"",""place"",""protocol"",""risk"",""undermine""]"
1613070038403059716,"[""across"",""affecting"",""bring"",""country"",""education"",""leave"",""quick"",""resolution"",""schools"",""secretary"",""stone"",""strikes"",""teacher"",""unturned""]"
1613070390460354563,"[""#BA143"",""airways"",""british"",""due"",""flight"",""heathrow"",""issue"",""london"",""returned"",""technical""]"
1613070417605820416,"[""#St"",""albans"",""alternative"",""area"",""around"",""avoid"",""closed"",""currently"",""dealing"",""derelict"",""drakes"",""drive"",""fire"",""junction"",""large"",""london"",""morning"",""please"",""possible"",""property"",""road"",""routes"",""service"",""use""]"
1613070514729132032,"[""amid"",""fab"",""four"",""meeting"",""meghans"",""recalls"",""retort"",""seven"",""tense"",""william""]"
1613070569565478916,"[""500"",""average"",""lost"",""sat"",""traffic"",""year""]"
1613070705330999296,"[""allies"",""allow"",""amid"",""anothers"",""bilateral"",""chinas"",""concerns"",""cooperation"",""deployed"",""expands"",""forces"",""japan"",""kingdom"",""military"",""nations"",""one"",""rise"",""tokyo"",""united""]"
1613070904548036608,"[""#BBCBreakfast"",""ambulance"",""around"",""broken"",""england"",""gateshead"",""largest"",""members"",""nhs"",""paramedics"",""patients"",""spoke"",""staff"",""started"",""strike"",""suffering"",""two"",""unions"",""wales""]"
1613070974693552128,"[""authorities"",""company"",""dissolved"",""international"",""next"",""obis""]"
1613070994842722306,"[""#Exclusive"",""avoided"",""cost"",""couple"",""crisis"",""living"",""profit""]"
1613071697208377344,"[""abuse"",""aged"",""catholic"",""child"",""cleric"",""convicted"",""convictions"",""died"",""george"",""overturned"",""pell"",""senior"",""sex""]"
1613071728090955776,"[""abuse"",""aged"",""catholic"",""child"",""cleric"",""convicted"",""convictions"",""died"",""george"",""overturned"",""pell"",""senior"",""sex""]"
1613071728401326082,"[""anticipated"",""date"",""diner"",""edinburgh"",""gastro"",""highly"",""james"",""opening"",""quarter"",""share"",""waffle""]"
1613071793492738049,"[""20m"",""boris"",""costs"",""courtesy"",""deny"",""free"",""freeloading"",""gift"",""house"",""johnson"",""living"",""meanwhile"",""monthly"",""nearby"",""one"",""pay"",""peers"",""registers"",""rent"",""rises"",""splash"",""state"",""todays"",""tories"",""tory"",""wealthfare"",""wife"",""workers""]"
1613071894357442562,"[""#GoldenGlobes"",""2023"",""carpet"",""coolidge"",""globes"",""golden"",""heres"",""jenna"",""jennifer"",""ortega"",""red"",""runthrough""]"
